asset_id,longitude,latitude,taxonomy,num_buildings,built_up_area,structural_replacement_cost,structural_retrofit_cost,structural_insurance_limit,structural_insurance_deductible,nonstructural_replacement_cost,nonstructural_retrofit_cost,nonstructural_insurance_limit,nonstructural_insurance_deductible,contents_replacement_cost,contents_retrofit_cost,contents_insurance_limit,contents_insurance_deductible,downtime_cost,downtime_insurance_limit,downtime_insurance_deductible,day_occupants,night_occupants,transit_occupants
154,36.384140213282812,31.590441955554439,JOR-MURsimplestone-5-F-F-F-F-T,3311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
155,36.384140213282812,31.590441955554439,JOR-MURsimplestone-6-F-F-F-F-T,834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
156,36.384140213282812,31.590441955554439,JOR-MURsimplestone-7-F-F-F-F-T,208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
157,36.384140213282812,31.590441955554439,JOR-MURsimplestone-8-F-F-F-F-T,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
158,36.384140213282812,31.590441955554439,JOR-MURsimplestone-9-F-F-F-F-T,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
159,36.384140213282812,31.590441955554439,JOR-MURsimplestone-10-F-F-F-F-T,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
160,36.384140213282812,31.590441955554439,JOR-RCFw/oERD-1-T-T-F-F-T,21938,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
161,36.384140213282812,31.590441955554439,JOR-RCFw/oERD-2-T-T-F-F-T,22295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
162,36.384140213282812,31.590441955554439,JOR-RCFw/oERD-3-T-T-F-F-T,7398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
163,36.384140213282812,31.590441955554439,JOR-RCFw/oERD-4-T-T-F-F-T,3523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
164,36.384140213282812,31.590441955554439,JOR-RCFw/oERD-5-T-T-F-F-T,980,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
165,36.384140213282812,31.590441955554439,JOR-RCFw/oERD-6-T-T-F-F-T,191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
166,36.384140213282812,31.590441955554439,JOR-RCFw/oERD-7-T-T-F-F-T,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,140,84
167,36.384140213282812,31.590441955554439,JOR-RCFw/oERD-8-T-T-F-F-T,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,160,96
168,36.384140213282812,31.590441955554439,JOR-RCFw/oERD-9-T-T-F-F-T,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,180,108
169,36.384140213282812,31.590441955554439,JOR-RCFw/oERD-10-T-T-F-F-T,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,200,120
170,36.384140213282812,31.590441955554439,JOR-RCFw/oERD-1-F-T-F-F-T,15291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
171,36.384140213282812,31.590441955554439,JOR-RCFw/oERD-2-F-T-F-F-T,15540,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
172,36.384140213282812,31.590441955554439,JOR-RCFw/oERD-3-F-T-F-F-T,5157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
173,36.384140213282812,31.590441955554439,JOR-RCFw/oERD-4-F-T-F-F-T,2456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
174,36.384140213282812,31.590441955554439,JOR-RCFw/oERD-5-F-T-F-F-T,683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
175,36.384140213282812,31.590441955554439,JOR-RCFw/oERD-6-F-T-F-F-T,133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
176,36.384140213282812,31.590441955554439,JOR-RCFw/oERD-7-F-T-F-F-T,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,140,84
177,36.384140213282812,31.590441955554439,JOR-RCFw/oERD-8-F-T-F-F-T,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,160,96
178,36.384140213282812,31.590441955554439,JOR-RCFw/oERD-9-F-T-F-F-T,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,180,108
179,36.384140213282812,31.590441955554439,JOR-RCFw/oERD-10-F-T-F-F-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,200,120
180,36.384140213282812,31.590441955554439,JOR-MURadobe-1-T-F-F-F-T,189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
181,36.384140213282812,31.590441955554439,JOR-MURadobe-2-T-F-F-F-T,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
182,36.384140213282812,31.590441955554439,JOR-MURadobe-3-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
183,36.384140213282812,31.590441955554439,JOR-MURadobe-4-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
184,36.384140213282812,31.590441955554439,JOR-MURadobe-5-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
185,36.384140213282812,31.590441955554439,JOR-MURadobe-6-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
186,36.384140213282812,31.590441955554439,JOR-MURadobe-7-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
187,36.384140213282812,31.590441955554439,JOR-MURadobe-8-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
188,36.384140213282812,31.590441955554439,JOR-MURadobe-9-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
189,36.384140213282812,31.590441955554439,JOR-MURadobe-10-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
190,36.384140213282812,31.590441955554439,JOR-MURadobe-1-F-F-F-F-T,1218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
191,36.384140213282812,31.590441955554439,JOR-MURadobe-2-F-F-F-F-T,168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
192,36.384140213282812,31.590441955554439,JOR-MURadobe-3-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
193,36.384140213282812,31.590441955554439,JOR-MURadobe-4-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
194,36.384140213282812,31.590441955554439,JOR-MURadobe-5-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
195,36.384140213282812,31.590441955554439,JOR-MURadobe-6-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
196,36.384140213282812,31.590441955554439,JOR-MURadobe-7-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
197,36.384140213282812,31.590441955554439,JOR-MURadobe-8-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
198,36.384140213282812,31.590441955554439,JOR-MURadobe-9-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
199,36.384140213282812,31.590441955554439,JOR-MURadobe-10-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
200,35.348138109532911,29.834484359267737,JOR-MURmanufactured-1-T-F-F-F-T,17373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
201,35.348138109532911,29.834484359267737,JOR-MURmanufactured-2-T-F-F-F-T,1552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
202,35.348138109532911,29.834484359267737,JOR-MURmanufactured-3-T-F-F-F-T,1523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
203,35.348138109532911,29.834484359267737,JOR-MURmanufactured-4-T-F-F-F-T,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
204,35.348138109532911,29.834484359267737,JOR-MURmanufactured-5-T-F-F-F-T,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
205,35.348138109532911,29.834484359267737,JOR-MURmanufactured-6-T-F-F-F-T,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
206,35.348138109532911,29.834484359267737,JOR-MURmanufactured-7-T-F-F-F-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
207,35.348138109532911,29.834484359267737,JOR-MURmanufactured-8-T-F-F-F-T,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
208,35.348138109532911,29.834484359267737,JOR-MURmanufactured-9-T-F-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
209,35.348138109532911,29.834484359267737,JOR-MURmanufactured-10-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
210,35.348138109532911,29.834484359267737,JOR-MURmanufactured-1-F-F-F-F-T,18499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
211,35.348138109532911,29.834484359267737,JOR-MURmanufactured-2-F-F-F-F-T,1652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
212,35.348138109532911,29.834484359267737,JOR-MURmanufactured-3-F-F-F-F-T,1621,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
213,35.348138109532911,29.834484359267737,JOR-MURmanufactured-4-F-F-F-F-T,101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
214,35.348138109532911,29.834484359267737,JOR-MURmanufactured-5-F-F-F-F-T,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
215,35.348138109532911,29.834484359267737,JOR-MURmanufactured-6-F-F-F-F-T,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
216,35.348138109532911,29.834484359267737,JOR-MURmanufactured-7-F-F-F-F-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
217,35.348138109532911,29.834484359267737,JOR-MURmanufactured-8-F-F-F-F-T,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
218,35.348138109532911,29.834484359267737,JOR-MURmanufactured-9-F-F-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
219,35.348138109532911,29.834484359267737,JOR-MURmanufactured-10-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
220,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-1-T-F-F-F-T,1780,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
221,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-2-T-F-F-F-T,154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
222,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-3-T-F-F-F-T,368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
223,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-4-T-F-F-F-T,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
224,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-5-T-F-F-F-T,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
225,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-6-T-F-F-F-T,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
226,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-7-T-F-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,140,84
227,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-8-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,160,96
228,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-9-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,180,108
229,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-10-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,200,120
230,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-1-F-F-F-F-T,1495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
231,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-2-F-F-F-F-T,130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
232,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-3-F-F-F-F-T,309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
233,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-4-F-F-F-F-T,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
234,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-5-F-F-F-F-T,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
235,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-6-F-F-F-F-T,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
236,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-7-F-F-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,140,84
237,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-8-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,160,96
238,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-9-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,180,108
239,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-10-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,200,120
240,35.348138109532911,29.834484359267737,JOR-MURsimplestone-1-T-F-F-F-T,475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
241,35.348138109532911,29.834484359267737,JOR-MURsimplestone-2-T-F-F-F-T,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
242,35.348138109532911,29.834484359267737,JOR-MURsimplestone-3-T-F-F-F-T,130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
243,35.348138109532911,29.834484359267737,JOR-MURsimplestone-4-T-F-F-F-T,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
244,35.348138109532911,29.834484359267737,JOR-MURsimplestone-5-T-F-F-F-T,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
245,35.348138109532911,29.834484359267737,JOR-MURsimplestone-6-T-F-F-F-T,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
246,35.348138109532911,29.834484359267737,JOR-MURsimplestone-7-T-F-F-F-T,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
247,35.348138109532911,29.834484359267737,JOR-MURsimplestone-8-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
248,35.348138109532911,29.834484359267737,JOR-MURsimplestone-9-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
249,35.348138109532911,29.834484359267737,JOR-MURsimplestone-10-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
250,35.348138109532911,29.834484359267737,JOR-MURsimplestone-1-F-F-F-F-T,183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
251,35.348138109532911,29.834484359267737,JOR-MURsimplestone-2-F-F-F-F-T,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
252,35.348138109532911,29.834484359267737,JOR-MURsimplestone-3-F-F-F-F-T,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
253,35.348138109532911,29.834484359267737,JOR-MURsimplestone-4-F-F-F-F-T,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
254,35.348138109532911,29.834484359267737,JOR-MURsimplestone-5-F-F-F-F-T,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
255,35.348138109532911,29.834484359267737,JOR-MURsimplestone-6-F-F-F-F-T,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
256,35.348138109532911,29.834484359267737,JOR-MURsimplestone-7-F-F-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
257,35.348138109532911,29.834484359267737,JOR-MURsimplestone-8-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
258,35.348138109532911,29.834484359267737,JOR-MURsimplestone-9-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
259,35.348138109532911,29.834484359267737,JOR-MURsimplestone-10-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
260,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-1-T-T-F-F-T,963,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
261,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-2-T-T-F-F-T,186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
262,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-3-T-T-F-F-T,236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
263,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-4-T-T-F-F-T,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
264,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-5-T-T-F-F-T,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
265,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-6-T-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
266,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-7-T-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,140,84
267,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-8-T-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,160,96
268,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-9-T-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,180,108
269,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-10-T-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,200,120
270,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-1-F-T-F-F-T,94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
271,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-2-F-T-F-F-T,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
272,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-3-F-T-F-F-T,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
273,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-4-F-T-F-F-T,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
274,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-5-F-T-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
275,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-6-F-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
276,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-7-F-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,140,84
277,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-8-F-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,160,96
278,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-9-F-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,180,108
279,35.348138109532911,29.834484359267737,JOR-RCFw/oERD-10-F-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,200,120
280,35.348138109532911,29.834484359267737,JOR-MURadobe-1-T-F-F-F-T,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
281,35.348138109532911,29.834484359267737,JOR-MURadobe-2-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
282,35.348138109532911,29.834484359267737,JOR-MURadobe-3-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
283,35.348138109532911,29.834484359267737,JOR-MURadobe-4-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
284,35.348138109532911,29.834484359267737,JOR-MURadobe-5-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
285,35.348138109532911,29.834484359267737,JOR-MURadobe-6-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
286,35.348138109532911,29.834484359267737,JOR-MURadobe-7-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
287,35.348138109532911,29.834484359267737,JOR-MURadobe-8-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
288,35.348138109532911,29.834484359267737,JOR-MURadobe-9-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
289,35.348138109532911,29.834484359267737,JOR-MURadobe-10-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
290,35.348138109532911,29.834484359267737,JOR-MURadobe-1-F-F-F-F-T,453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
291,35.348138109532911,29.834484359267737,JOR-MURadobe-2-F-F-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
292,35.348138109532911,29.834484359267737,JOR-MURadobe-3-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
293,35.348138109532911,29.834484359267737,JOR-MURadobe-4-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
294,35.348138109532911,29.834484359267737,JOR-MURadobe-5-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
295,35.348138109532911,29.834484359267737,JOR-MURadobe-6-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
296,35.348138109532911,29.834484359267737,JOR-MURadobe-7-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
297,35.348138109532911,29.834484359267737,JOR-MURadobe-8-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
298,35.348138109532911,29.834484359267737,JOR-MURadobe-9-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
299,35.348138109532911,29.834484359267737,JOR-MURadobe-10-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
300,35.693112943897802,32.000117163366717,JOR-MURmanufactured-1-T-F-F-F-T,44039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
301,35.693112943897802,32.000117163366717,JOR-MURmanufactured-2-T-F-F-F-T,12060,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
302,35.693112943897802,32.000117163366717,JOR-MURmanufactured-3-T-F-F-F-T,1172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
303,35.693112943897802,32.000117163366717,JOR-MURmanufactured-4-T-F-F-F-T,140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
304,35.693112943897802,32.000117163366717,JOR-MURmanufactured-5-T-F-F-F-T,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
305,35.693112943897802,32.000117163366717,JOR-MURmanufactured-6-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
306,35.693112943897802,32.000117163366717,JOR-MURmanufactured-7-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
307,35.693112943897802,32.000117163366717,JOR-MURmanufactured-8-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
308,35.693112943897802,32.000117163366717,JOR-MURmanufactured-9-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
309,35.693112943897802,32.000117163366717,JOR-MURmanufactured-10-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
310,35.693112943897802,32.000117163366717,JOR-MURmanufactured-1-F-F-F-F-T,50663,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
311,35.693112943897802,32.000117163366717,JOR-MURmanufactured-2-F-F-F-F-T,13874,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
312,35.693112943897802,32.000117163366717,JOR-MURmanufactured-3-F-F-F-F-T,1349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
313,35.693112943897802,32.000117163366717,JOR-MURmanufactured-4-F-F-F-F-T,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
314,35.693112943897802,32.000117163366717,JOR-MURmanufactured-5-F-F-F-F-T,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
315,35.693112943897802,32.000117163366717,JOR-MURmanufactured-6-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
316,35.693112943897802,32.000117163366717,JOR-MURmanufactured-7-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
317,35.693112943897802,32.000117163366717,JOR-MURmanufactured-8-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
318,35.693112943897802,32.000117163366717,JOR-MURmanufactured-9-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
319,35.693112943897802,32.000117163366717,JOR-MURmanufactured-10-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
320,35.693112943897802,32.000117163366717,JOR-RCFw/oERD-1-T-F-F-F-T,6717,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
